time,IOT_Sensor_Reading,Error_Present,Sensor_2,Sensor_Value
14-09-2017 16:00,-0.47375691,-0.070797194,-3.019343288,-0.871375974
14-09-2017 17:00,-0.630882317,-0.070797194,-3.019343288,-1.072253925
14-09-2017 18:00,-0.495976664,-0.070797194,-3.019343288,-0.963671249
14-09-2017 19:00,-0.428523838,-0.070797194,-3.019343288,-0.998960618
14-09-2017 20:00,-0.723729148,-0.070797194,-3.019343288,-1.080397625
14-09-2017 21:00,-0.824511607,-0.070797194,-3.019343288,-1.088541326
14-09-2017 22:00,-0.886409494,-0.070797194,-3.019343288,-1.28670471
14-09-2017 23:00,-0.911803499,-0.070797194,-3.019343288,-1.332852347
15-09-2017 00:00,-0.809433916,0.566377549,0.459465283,-0.977244083
15-09-2017 01:00,-0.633263005,0.566377549,0.459465283,-0.963671249
15-09-2017 02:00,-0.617391752,0.566377549,0.459465283,-0.722074795
15-09-2017 03:00,-0.57533293,0.566377549,0.459465283,-0.741076763
15-09-2017 04:00,-0.582474994,0.566377549,0.459465283,-0.768222432
15-09-2017 05:00,-0.710238583,0.566377549,0.459465283,-0.985387784
15-09-2017 06:00,-0.673734701,0.566377549,0.459465283,-1.115686995
15-09-2017 07:00,-1.134794608,0.566377549,0.459465283,-1.131974396
15-09-2017 08:00,-1.168917802,0.566377549,0.459465283,-1.384429118
15-09-2017 09:00,-1.092735787,0.566377549,0.459465283,-1.398001952
15-09-2017 10:00,-1.15939505,0.566377549,0.459465283,-1.368141716
15-09-2017 11:00,-1.20700881,0.566377549,0.459465283,-1.283990143
15-09-2017 12:00,-0.42614315,0.566377549,0.459465283,-1.169978333
15-09-2017 13:00,-0.388052142,0.566377549,0.459465283,-0.263312989
15-09-2017 14:00,0.008729189,0.566377549,0.459465283,-0.333891728
15-09-2017 15:00,0.015871253,0.566377549,0.459465283,-0.380039366
15-09-2017 16:00,0.029361819,0.566377549,0.459465283,-0.336606295
15-09-2017 17:00,0.031742507,0.566377549,0.459465283,-0.228023619
15-09-2017 18:00,-0.005554939,0.566377549,0.459465283,-0.228023619
15-09-2017 19:00,0.05078801,0.566377549,0.459465283,0.7872244
15-09-2017 20:00,0.136492778,0.566377549,0.459465283,0.895807076
15-09-2017 21:00,0.314250814,0.566377549,0.459465283,0.624350386
15-09-2017 22:00,0.237275236,0.566377549,0.459465283,0.808940936
15-09-2017 23:00,0.156331845,0.566377549,0.459465283,1.09397046
16-09-2017 00:00,0.138873466,-3.115076517,0.656378976,0.841515738
16-09-2017 01:00,0.185693663,-3.115076517,0.656378976,0.925667312
16-09-2017 02:00,0.219816858,-3.115076517,0.656378976,0.624350386
16-09-2017 03:00,0.188074351,-3.115076517,0.656378976,0.643352355
16-09-2017 04:00,0.16982241,-3.115076517,0.656378976,0.751935031
16-09-2017 05:00,0.371387326,-3.115076517,0.656378976,1.001675185
16-09-2017 06:00,0.238068799,-3.115076517,0.656378976,1.118401562
16-09-2017 07:00,0.603107624,-3.115076517,0.656378976,0.996246051
16-09-2017 08:00,0.63485013,-3.115076517,0.656378976,1.248700773
16-09-2017 09:00,0.649927821,-3.115076517,0.656378976,1.278561009
16-09-2017 10:00,0.63485013,-3.115076517,0.656378976,1.126545263
16-09-2017 11:00,0.756265218,-3.115076517,0.656378976,0.827942904
16-09-2017 12:00,0.190455039,-3.115076517,0.656378976,0.996246051
16-09-2017 13:00,0.198390666,-3.115076517,0.656378976,0.27145669
16-09-2017 14:00,-0.21743617,-3.115076517,0.656378976,0.445188971
16-09-2017 15:00,-0.17299666,-3.115076517,0.656378976,0.618921253
16-09-2017 16:00,-0.143634842,-3.115076517,0.656378976,0.453332672
16-09-2017 17:00,-0.008729189,-3.115076517,0.656378976,0.401755901
16-09-2017 18:00,0.057136512,-3.115076517,0.656378976,0.401755901
16-09-2017 19:00,-0.022219755,-3.115076517,0.656378976,-0.059720472
16-09-2017 20:00,-0.036503882,-3.115076517,0.656378976,-0.100438975
16-09-2017 21:00,-0.219816858,-3.115076517,0.656378976,0.154730313
16-09-2017 22:00,-0.124589338,-3.115076517,0.656378976,0.233452753
16-09-2017 23:00,0.003967813,-3.115076517,0.656378976,-0.04343307
17-09-2017 00:00,0.003967813,-0.849566323,-1.640947439,-0.217165352
17-09-2017 01:00,-0.164267471,-0.849566323,-1.640947439,-0.333891728
17-09-2017 02:00,-0.213468356,-0.849566323,-1.640947439,-0.325748028
17-09-2017 03:00,-0.132524965,-0.849566323,-1.640947439,-0.371895665
17-09-2017 04:00,-0.08332408,-0.849566323,-1.640947439,-0.46419094
17-09-2017 05:00,-0.260288553,-0.849566323,-1.640947439,-0.681356291
17-09-2017 06:00,-0.215849044,-0.849566323,-1.640947439,-0.70035826
17-09-2017 07:00,-0.297585999,-0.849566323,-1.640947439,-0.589061017
17-09-2017 08:00,-0.250765801,-0.849566323,-1.640947439,-0.643352355
17-09-2017 09:00,-0.204739167,-0.849566323,-1.640947439,-0.599919284
17-09-2017 10:00,-0.027774693,-0.849566323,-1.640947439,-0.388183066
17-09-2017 11:00,-0.061104325,-0.849566323,-1.640947439,-0.092295275
17-09-2017 12:00,-0.069833514,-0.849566323,-1.640947439,0.062435039
17-09-2017 13:00,0.079356266,-0.849566323,-1.640947439,0.070578739
17-09-2017 14:00,0.145221967,-0.849566323,-1.640947439,-0.059720472
17-09-2017 15:00,0.141254154,-0.849566323,-1.640947439,-0.217165352
17-09-2017 16:00,0.207119855,-0.849566323,-1.640947439,0.361037397
17-09-2017 17:00,0.191248602,-0.849566323,-1.640947439,0.238881887
17-09-2017 18:00,0.065072138,-0.849566323,-1.640947439,0.127584644
17-09-2017 19:00,0.065865701,-0.849566323,-1.640947439,-0.339320862
17-09-2017 20:00,0.106337397,-0.849566323,-1.640947439,-0.203592517
17-09-2017 21:00,0.111098773,-0.849566323,-1.640947439,-0.306746059
17-09-2017 22:00,0.09522752,-0.849566323,-1.640947439,-0.301316926
17-09-2017 23:00,0.058723637,-0.849566323,-1.640947439,-0.257883855
18-09-2017 00:00,0.230133172,-0.141594387,3.084981185,-0.162874014
18-09-2017 01:00,0.484073224,-0.141594387,3.084981185,-0.010858268
18-09-2017 02:00,0.538035485,-0.141594387,3.084981185,0.12215551
18-09-2017 03:00,0.492008851,-0.141594387,3.084981185,0.15744488
18-09-2017 04:00,0.511847917,-0.141594387,3.084981185,0.176446848
18-09-2017 05:00,0.690399517,-0.141594387,3.084981185,0.382753933
18-09-2017 06:00,0.771342908,-0.141594387,3.084981185,0.510338577
18-09-2017 07:00,0.853079862,-0.141594387,3.084981185,0.730218495
18-09-2017 08:00,0.880060993,-0.141594387,3.084981185,0.578202749
18-09-2017 09:00,1.119716917,-0.141594387,3.084981185,0.534769679
18-09-2017 10:00,0.999888955,-0.141594387,3.084981185,0.475049207
18-09-2017 11:00,1.01337952,-0.141594387,3.084981185,0.722074795
18-09-2017 12:00,1.090355099,-0.141594387,3.084981185,0.732933062
18-09-2017 13:00,0.967352886,-0.141594387,3.084981185,0.776366133
18-09-2017 14:00,0.894345121,-0.141594387,3.084981185,0.781795267
18-09-2017 15:00,0.787214161,-0.141594387,3.084981185,0.819799203
18-09-2017 16:00,0.626914504,-0.141594387,3.084981185,0.35017913
18-09-2017 17:00,0.650721383,-0.141594387,3.084981185,0.518482277
18-09-2017 18:00,0.736426151,-0.141594387,3.084981185,0.646066922
18-09-2017 19:00,0.714999959,-0.141594387,3.084981185,0.684070858
18-09-2017 20:00,0.70627077,-0.141594387,3.084981185,0.556486214
18-09-2017 21:00,0.878473868,-0.141594387,3.084981185,0.925667312
18-09-2017 22:00,0.908629249,-0.141594387,3.084981185,0.985387784
18-09-2017 23:00,0.875299617,-0.141594387,3.084981185,0.988102351
19-09-2017 00:00,0.789594849,0.141594387,-3.281894878,1.074968492
19-09-2017 01:00,0.472169784,0.141594387,-3.281894878,0.781795267
19-09-2017 02:00,0.29203106,0.141594387,-3.281894878,0.483192908
19-09-2017 03:00,0.307902313,0.141594387,-3.281894878,0.651496055
19-09-2017 04:00,0.293618185,0.141594387,-3.281894878,0.599919284
19-09-2017 05:00,0.099195333,0.141594387,-3.281894878,0.409899602
19-09-2017 06:00,0.079356266,0.141594387,-3.281894878,0.477763774
19-09-2017 07:00,0,0.141594387,-3.281894878,0.230738186
19-09-2017 08:00,-0.073007765,0.141594387,-3.281894878,0.407185035
19-09-2017 09:00,-0.342025508,0.141594387,-3.281894878,0.418043302
19-09-2017 10:00,-0.119034399,0.141594387,-3.281894878,0.407185035
19-09-2017 11:00,-0.120621525,0.141594387,-3.281894878,0.165588581
19-09-2017 12:00,-0.179345162,0.141594387,-3.281894878,0.187305116
19-09-2017 13:00,-0.18172585,0.141594387,-3.281894878,0.141157479
19-09-2017 14:00,-0.215849044,0.141594387,-3.281894878,0.133013778
19-09-2017 15:00,-0.033329632,0.141594387,-3.281894878,0.133013778
19-09-2017 16:00,0.042058821,0.141594387,-3.281894878,0.190019683
19-09-2017 17:00,0.026187568,0.141594387,-3.281894878,0.301316926
19-09-2017 18:00,-0.096021082,0.141594387,-3.281894878,0.285029524
19-09-2017 19:00,-0.096021082,0.141594387,-3.281894878,0.293173225
19-09-2017 20:00,-0.190455039,0.141594387,-3.281894878,0.222594486
19-09-2017 21:00,-0.324567129,0.141594387,-3.281894878,-0.130299211
19-09-2017 22:00,-0.384877891,0.141594387,-3.281894878,-0.306746059
19-09-2017 23:00,-0.270604868,0.141594387,-3.281894878,-0.333891728
20-09-2017 00:00,-0.385671454,-0.424783161,0,-0.442474404
20-09-2017 01:00,-0.318218628,-0.424783161,0,-0.282314957
20-09-2017 02:00,-0.201564916,-0.424783161,0,-0.067864172
20-09-2017 03:00,-0.20553273,-0.424783161,0,-0.225309053
20-09-2017 04:00,-0.238068799,-0.424783161,0,-0.173732281
20-09-2017 05:00,-0.130937839,-0.424783161,0,-0.013572834
20-09-2017 06:00,-0.061104325,-0.424783161,0,-0.249740155
20-09-2017 07:00,-0.04761376,-0.424783161,0,-0.209021651
20-09-2017 08:00,-0.024600443,-0.424783161,0,-0.173732281
20-09-2017 09:00,0.005554939,-0.424783161,0,-0.19273425
20-09-2017 10:00,-0.216642607,-0.424783161,0,-0.181875982
20-09-2017 11:00,-0.241243049,-0.424783161,0,-0.184590549
20-09-2017 12:00,-0.19362929,-0.424783161,0,-0.179161415
20-09-2017 13:00,-0.079356266,-0.424783161,0,-0.165588581
20-09-2017 14:00,0.116653711,-0.424783161,0,-0.165588581
20-09-2017 15:00,-0.014284128,-0.424783161,0,-0.171017715
20-09-2017 16:00,-0.026187568,-0.424783161,0,-0.171017715
20-09-2017 17:00,-0.03888457,-0.424783161,0,-0.320318894
20-09-2017 18:00,-0.008729189,-0.424783161,0,-0.325748028
20-09-2017 19:00,0.014284128,-0.424783161,0,-0.320318894
20-09-2017 20:00,0.079356266,-0.424783161,0,-0.252454721
20-09-2017 21:00,0.078562704,-0.424783161,0,-0.138442912
20-09-2017 22:00,0.079356266,-0.424783161,0,-0.11401181
20-09-2017 23:00,0.011109877,-0.424783161,0,-0.084151574
21-09-2017 00:00,0.054755824,0.424783161,1.115844259,-0.100438975
21-09-2017 01:00,0.001587125,0.424783161,1.115844259,-0.165588581
21-09-2017 02:00,-0.061897888,0.424783161,1.115844259,-0.160159447
21-09-2017 03:00,-0.094433957,0.424783161,1.115844259,-0.108582676
21-09-2017 04:00,-0.096021082,0.424783161,1.115844259,-0.323033461
21-09-2017 05:00,-0.120621525,0.424783161,1.115844259,-0.31488976
21-09-2017 06:00,-0.214261919,0.424783161,1.115844259,-0.244311021
21-09-2017 07:00,-0.25632074,0.424783161,1.115844259,-0.252454721
21-09-2017 08:00,-0.218229732,0.424783161,1.115844259,-0.260598422
21-09-2017 09:00,-0.261875679,0.424783161,1.115844259,-0.252454721
21-09-2017 10:00,-0.139667029,0.424783161,1.115844259,-0.249740155
21-09-2017 11:00,-0.12220865,0.424783161,1.115844259,-0.249740155
21-09-2017 12:00,-0.197597103,0.424783161,1.115844259,-0.285029524
21-09-2017 13:00,-0.269811305,0.424783161,1.115844259,-0.301316926
21-09-2017 14:00,-0.424556025,0.424783161,1.115844259,-0.304031493
21-09-2017 15:00,-0.469789096,0.424783161,1.115844259,-0.328462595
21-09-2017 16:00,-0.580094306,0.424783161,1.115844259,-0.583631883
21-09-2017 17:00,-0.680083202,0.424783161,1.115844259,-0.523911411
21-09-2017 18:00,-0.667386199,0.424783161,1.115844259,-0.494051175
21-09-2017 19:00,-0.728490524,0.424783161,1.115844259,-0.529340545
21-09-2017 20:00,-0.557874552,0.424783161,1.115844259,-0.608062985
21-09-2017 21:00,-0.44995003,0.424783161,1.115844259,-0.532055112
21-09-2017 22:00,-0.522957795,0.424783161,1.115844259,-0.50762401
21-09-2017 23:00,-0.564223053,0.424783161,1.115844259,-0.556486214
22-09-2017 00:00,-0.530099859,-0.637174742,-1.050206361,-0.599919284
22-09-2017 01:00,-0.418207523,-0.637174742,-1.050206361,-0.437045271
22-09-2017 02:00,-0.352341822,-0.637174742,-1.050206361,-0.442474404
22-09-2017 03:00,-0.293618185,-0.637174742,-1.050206361,-0.483192908
22-09-2017 04:00,-0.207119855,-0.637174742,-1.050206361,-0.247025588
22-09-2017 05:00,-0.240449487,-0.637174742,-1.050206361,-0.217165352
22-09-2017 06:00,-0.252352927,-0.637174742,-1.050206361,-0.219879919
22-09-2017 07:00,-0.211881231,-0.637174742,-1.050206361,-0.214450785
22-09-2017 08:00,-0.387258579,-0.637174742,-1.050206361,-0.211736218
22-09-2017 09:00,-0.384084329,-0.637174742,-1.050206361,-0.336606295
22-09-2017 10:00,-0.458679219,-0.637174742,-1.050206361,-0.377324799
22-09-2017 11:00,-0.468995534,-0.637174742,-1.050206361,-0.396326767
22-09-2017 12:00,-0.362658137,-0.637174742,-1.050206361,-0.453332672
22-09-2017 13:00,-0.385671454,-0.637174742,-1.050206361,-0.456047239
22-09-2017 14:00,-0.32774138,-0.637174742,-1.050206361,-0.409899602
22-09-2017 15:00,-0.238068799,-0.637174742,-1.050206361,-0.423472436
22-09-2017 16:00,-0.078562704,-0.637174742,-1.050206361,-0.195448817
22-09-2017 17:00,-0.021426192,-0.637174742,-1.050206361,-0.257883855
22-09-2017 18:00,0.030948944,-0.637174742,-1.050206361,-0.274171257
22-09-2017 19:00,0.111098773,-0.637174742,-1.050206361,-0.171017715
22-09-2017 20:00,-0.039678133,-0.637174742,-1.050206361,-0.086866141
22-09-2017 21:00,-0.123002213,-0.637174742,-1.050206361,-0.168303148
22-09-2017 22:00,0.027774693,-0.637174742,-1.050206361,-0.187305116
22-09-2017 23:00,0.077769141,-0.637174742,-1.050206361,-0.135728345
23-09-2017 00:00,0.015871253,-0.070797194,0.131275795,-0.073293306
23-09-2017 01:00,-0.060310762,-0.070797194,0.131275795,-0.206307084
23-09-2017 02:00,0.039678133,-0.070797194,0.131275795,-0.214450785
23-09-2017 03:00,0.039678133,-0.070797194,0.131275795,-0.222594486
23-09-2017 04:00,0.080943392,-0.070797194,0.131275795,-0.15744488
23-09-2017 05:00,0.109511647,-0.070797194,0.131275795,-0.135728345
23-09-2017 06:00,0.146809093,-0.070797194,0.131275795,-0.130299211
23-09-2017 07:00,0.111098773,-0.070797194,0.131275795,-0.12215551
23-09-2017 08:00,0.347580446,-0.070797194,0.131275795,-0.070578739
23-09-2017 09:00,0.383290766,-0.070797194,0.131275795,0.054291338
23-09-2017 10:00,0.510260792,-0.070797194,0.131275795,0.143872046
23-09-2017 11:00,0.516609293,-0.070797194,0.131275795,0.371895665
23-09-2017 12:00,0.499944478,-0.070797194,0.131275795,0.447903538
23-09-2017 13:00,0.45312428,-0.070797194,0.131275795,0.456047239
23-09-2017 14:00,0.392813518,-0.070797194,0.131275795,0.407185035
23-09-2017 15:00,0.341231945,-0.070797194,0.131275795,0.401755901
23-09-2017 16:00,0.322186441,-0.070797194,0.131275795,0.404470468
23-09-2017 17:00,0.357103198,-0.070797194,0.131275795,0.534769679
23-09-2017 18:00,0.272985556,-0.070797194,0.131275795,0.521196844
23-09-2017 19:00,0.260288553,-0.070797194,0.131275795,0.453332672
23-09-2017 20:00,0.280921183,-0.070797194,0.131275795,0.453332672
23-09-2017 21:00,0.267430617,-0.070797194,0.131275795,0.447903538
23-09-2017 22:00,0.192835727,-0.070797194,0.131275795,0.374610232
23-09-2017 23:00,0.235688111,-0.070797194,0.131275795,0.412614168
24-09-2017 00:00,0.269811305,-0.283188774,1.181482156,0.233452753
24-09-2017 01:00,0.288856809,-0.283188774,1.181482156,0.266027556
24-09-2017 02:00,0.211087668,-0.283188774,1.181482156,0.276885824
24-09-2017 03:00,0.21743617,-0.283188774,1.181482156,0.477763774
24-09-2017 04:00,0.102369583,-0.283188774,1.181482156,0.374610232
24-09-2017 05:00,-0.03571032,-0.283188774,1.181482156,0.230738186
24-09-2017 06:00,-0.055549386,-0.283188774,1.181482156,0.255169288
24-09-2017 07:00,-0.104750271,-0.283188774,1.181482156,0.146586612
24-09-2017 08:00,-0.138873466,-0.283188774,1.181482156,0.426187003
24-09-2017 09:00,-0.176964474,-0.283188774,1.181482156,0.149301179
24-09-2017 10:00,-0.215849044,-0.283188774,1.181482156,0.127584644
24-09-2017 11:00,-0.238862361,-0.283188774,1.181482156,-0.149301179
24-09-2017 12:00,-0.277746932,-0.283188774,1.181482156,-0.222594486
24-09-2017 13:00,-0.118240837,-0.283188774,1.181482156,-0.230738186
24-09-2017 14:00,-0.117447274,-0.283188774,1.181482156,-0.219879919
24-09-2017 15:00,-0.135699215,-0.283188774,1.181482156,-0.176446848
24-09-2017 16:00,-0.151570469,-0.283188774,1.181482156,-0.152015746
24-09-2017 17:00,-0.159506095,-0.283188774,1.181482156,-0.23616732
24-09-2017 18:00,-0.141254154,-0.283188774,1.181482156,-0.230738186
24-09-2017 19:00,-0.149189781,-0.283188774,1.181482156,-0.23616732
24-09-2017 20:00,-0.176170911,-0.283188774,1.181482156,-0.233452753
24-09-2017 21:00,-0.001587125,-0.283188774,1.181482156,-0.230738186
24-09-2017 22:00,-0.023013317,-0.283188774,1.181482156,-0.154730313
24-09-2017 23:00,-0.053168698,-0.283188774,1.181482156,-0.195448817
25-09-2017 00:00,-0.07142064,0.353985968,-1.378395849,-0.013572834
25-09-2017 01:00,-0.069833514,0.353985968,-1.378395849,-0.016287401
25-09-2017 02:00,0.034916757,0.353985968,-1.378395849,0.211736218
25-09-2017 03:00,0.036503882,0.353985968,-1.378395849,-0.013572834
25-09-2017 04:00,0.068246389,0.353985968,-1.378395849,-0.135728345
25-09-2017 05:00,0.168235284,0.353985968,-1.378395849,0.124870077
25-09-2017 06:00,0.173790223,0.353985968,-1.378395849,0.095009841
25-09-2017 07:00,0.251559364,0.353985968,-1.378395849,0.190019683
25-09-2017 08:00,0.194422852,0.353985968,-1.378395849,-0.168303148
25-09-2017 09:00,0.195216415,0.353985968,-1.378395849,0.059720472
25-09-2017 10:00,0.177758036,0.353985968,-1.378395849,0.010858268
25-09-2017 11:00,0.190455039,0.353985968,-1.378395849,0.048862204
25-09-2017 12:00,0.148396218,0.353985968,-1.378395849,0.133013778
25-09-2017 13:00,0.05078801,0.353985968,-1.378395849,0.162874014
25-09-2017 14:00,0.301553812,0.353985968,-1.378395849,0.247025588
25-09-2017 15:00,0.305521625,0.353985968,-1.378395849,0.244311021
25-09-2017 16:00,0.353135385,0.353985968,-1.378395849,0.35017913
25-09-2017 17:00,0.300760249,0.353985968,-1.378395849,0.339320862
25-09-2017 18:00,0.307902313,0.353985968,-1.378395849,0.35017913
25-09-2017 19:00,0.334089881,0.353985968,-1.378395849,0.241596454
25-09-2017 20:00,0.383290766,0.353985968,-1.378395849,0.339320862
25-09-2017 21:00,0.214261919,0.353985968,-1.378395849,0.320318894
25-09-2017 22:00,0.253940052,0.353985968,-1.378395849,0.515767711
25-09-2017 23:00,0.180932287,0.353985968,-1.378395849,0.537484246
26-09-2017 00:00,0.214261919,-0.424783161,0,0.55105708
26-09-2017 01:00,0.221403983,-0.424783161,0,0.513053144
26-09-2017 02:00,0.078562704,-0.424783161,0,0.306746059
26-09-2017 03:00,0.012697003,-0.424783161,0,0.331177162
26-09-2017 04:00,-0.0595172,-0.424783161,0,0.369181098
26-09-2017 05:00,-0.04761376,-0.424783161,0,0.195448817
26-09-2017 06:00,-0.028568256,-0.424783161,0,-0.008143701
26-09-2017 07:00,-0.026981131,-0.424783161,0,0.105868109
26-09-2017 08:00,0.02380688,-0.424783161,0,0.135728345
26-09-2017 09:00,0.048407322,-0.424783161,0,0.181875982
26-09-2017 10:00,0.057930074,-0.424783161,0,0.195448817
26-09-2017 11:00,0.067452826,-0.424783161,0,0.222594486
26-09-2017 12:00,0.14601553,-0.424783161,0,0.206307084
26-09-2017 13:00,0.046026634,-0.424783161,0,0.176446848
26-09-2017 14:00,-0.150776906,-0.424783161,0,0.076007873
26-09-2017 15:00,-0.199977791,-0.424783161,0,0.095009841
26-09-2017 16:00,-0.246004425,-0.424783161,0,-0.002714567
26-09-2017 17:00,-0.197597103,-0.424783161,0,0.005429134
26-09-2017 18:00,-0.206326292,-0.424783161,0,-0.002714567
26-09-2017 19:00,-0.214261919,-0.424783161,0,0.100438975
26-09-2017 20:00,-0.298379561,-0.424783161,0,0.002714567
26-09-2017 21:00,-0.333296318,-0.424783161,0,0.021716535
26-09-2017 22:00,-0.340438382,-0.424783161,0,0.040718503
26-09-2017 23:00,-0.310283001,-0.424783161,0,-0.038003937
27-09-2017 00:00,-0.313457252,0.637174742,0,-0.152015746
27-09-2017 01:00,-0.284888996,0.637174742,0,-0.095009841
27-09-2017 02:00,-0.269017743,0.637174742,0,-0.12215551
27-09-2017 03:00,-0.187280788,0.637174742,0,-0.057005905
27-09-2017 04:00,-0.166648159,0.637174742,0,0.054291338
27-09-2017 05:00,-0.137286341,0.637174742,0,0.04343307
27-09-2017 06:00,-0.145221967,0.637174742,0,0.184590549
27-09-2017 07:00,-0.168235284,0.637174742,0,0.076007873
27-09-2017 08:00,-0.226165359,0.637174742,0,0.073293306
27-09-2017 09:00,-0.206326292,0.637174742,0,0.07872244
27-09-2017 10:00,-0.107130959,0.637174742,0,0.233452753
27-09-2017 11:00,-0.066659264,0.637174742,0,0.219879919
27-09-2017 12:00,-0.094433957,0.637174742,0,0.209021651
27-09-2017 13:00,0.023013317,0.637174742,0,0.209021651
27-09-2017 14:00,-0.040471696,0.637174742,0,0.222594486
27-09-2017 15:00,0.102369583,0.637174742,0,0.209021651
27-09-2017 16:00,0.026981131,0.637174742,0,0.20087795
27-09-2017 17:00,0.052375136,0.637174742,0,0.206307084
27-09-2017 18:00,0.184106538,0.637174742,0,0.325748028
27-09-2017 19:00,0.169028847,0.637174742,0,0.418043302
27-09-2017 20:00,0.200771354,0.637174742,0,0.42890157
27-09-2017 21:00,0.213468356,0.637174742,0,0.396326767
27-09-2017 22:00,0.240449487,0.637174742,0,0.339320862
27-09-2017 23:00,0.265843492,0.637174742,0,0.369181098
28-09-2017 00:00,0.242036612,0.070797194,1.115844259,0.458761806
28-09-2017 01:00,0.213468356,0.070797194,1.115844259,0.380039366
28-09-2017 02:00,0.287269684,0.070797194,1.115844259,0.328462595
28-09-2017 03:00,0.253940052,0.070797194,1.115844259,0.23616732
28-09-2017 04:00,0.228546047,0.070797194,1.115844259,0.225309053
28-09-2017 05:00,0.199184228,0.070797194,1.115844259,0.35017913
28-09-2017 06:00,0.19680354,0.070797194,1.115844259,0.404470468
28-09-2017 07:00,0.200771354,0.070797194,1.115844259,0.396326767
28-09-2017 08:00,0.185693663,0.070797194,1.115844259,0.377324799
28-09-2017 09:00,0.166648159,0.070797194,1.115844259,0.3936122
28-09-2017 10:00,0.04761376,0.070797194,1.115844259,0.222594486
28-09-2017 11:00,-0.031742507,0.070797194,1.115844259,0.065149606
28-09-2017 12:00,-0.042058821,0.070797194,1.115844259,0.038003937
28-09-2017 13:00,-0.085704768,0.070797194,1.115844259,0.008143701
28-09-2017 14:00,-0.026187568,0.070797194,1.115844259,0.054291338
28-09-2017 15:00,0.380910078,0.070797194,1.115844259,0.057005905
28-09-2017 16:00,0.549938925,0.070797194,1.115844259,0.005429134
28-09-2017 17:00,0.596759122,0.070797194,1.115844259,0.002714567
28-09-2017 18:00,0.384877891,0.070797194,1.115844259,-0.119440944
28-09-2017 19:00,0.306315188,0.070797194,1.115844259,-0.198163384
28-09-2017 20:00,0.343612633,0.070797194,1.115844259,-0.217165352
28-09-2017 21:00,0.348374009,0.070797194,1.115844259,-0.184590549
28-09-2017 22:00,0.332502756,0.070797194,1.115844259,-0.333891728
28-09-2017 23:00,0.342025508,0.070797194,1.115844259,-0.306746059
29-09-2017 00:00,0.470582659,0.424783161,-0.26255159,-0.333891728
29-09-2017 01:00,0.431698089,0.424783161,-0.26255159,-0.276885824
29-09-2017 02:00,0.331709193,0.424783161,-0.26255159,-0.225309053
29-09-2017 03:00,0.058723637,0.424783161,-0.26255159,-0.27960039
29-09-2017 04:00,0.187280788,0.424783161,-0.26255159,-0.380039366
29-09-2017 05:00,0.069833514,0.424783161,-0.26255159,-0.553771647
29-09-2017 06:00,0.180932287,0.424783161,-0.26255159,-0.578202749
29-09-2017 07:00,0.258701428,0.424783161,-0.26255159,-0.534769679
29-09-2017 08:00,0.238862361,0.424783161,-0.26255159,-0.513053144
29-09-2017 09:00,0.207913418,0.424783161,-0.26255159,-0.537484246
29-09-2017 10:00,0.230926735,0.424783161,-0.26255159,-0.510338577
29-09-2017 11:00,0.392019955,0.424783161,-0.26255159,-0.263312989
29-09-2017 12:00,0.437253027,0.424783161,-0.26255159,-0.162874014
29-09-2017 13:00,0.430110963,0.424783161,-0.26255159,-0.176446848
29-09-2017 14:00,0.401542707,0.424783161,-0.26255159,-0.225309053
29-09-2017 15:00,0.014284128,0.424783161,-0.26255159,-0.244311021
29-09-2017 16:00,-0.03888457,0.424783161,-0.26255159,-0.206307084
29-09-2017 17:00,-0.162680346,0.424783161,-0.26255159,-0.206307084
29-09-2017 18:00,-0.117447274,0.424783161,-0.26255159,-0.206307084
29-09-2017 19:00,-0.03888457,0.424783161,-0.26255159,-0.211736218
29-09-2017 20:00,-0.079356266,0.424783161,-0.26255159,-0.065149606
29-09-2017 21:00,-0.0595172,0.424783161,-0.26255159,-0.059720472
29-09-2017 22:00,-0.073801328,0.424783161,-0.26255159,-0.067864172
29-09-2017 23:00,-0.096021082,0.424783161,-0.26255159,-0.067864172
30-09-2017 00:00,-0.200771354,-0.566377549,-0.26255159,-0.03528937
30-09-2017 01:00,-0.081736954,-0.566377549,-0.26255159,-0.016287401
30-09-2017 02:00,-0.017458379,-0.566377549,-0.26255159,-0.019001968
30-09-2017 03:00,0.262669241,-0.566377549,-0.26255159,0.059720472
30-09-2017 04:00,0.161093221,-0.566377549,-0.26255159,0.160159447
30-09-2017 05:00,0.276953369,-0.566377549,-0.26255159,0.260598422
30-09-2017 06:00,0.280921183,-0.566377549,-0.26255159,0.290458658
30-09-2017 07:00,0.263462804,-0.566377549,-0.26255159,0.257883855
30-09-2017 08:00,0.332502756,-0.566377549,-0.26255159,0.260598422
30-09-2017 09:00,0.61977244,-0.566377549,-0.26255159,0.266027556
30-09-2017 10:00,0.515022168,-0.566377549,-0.26255159,0.260598422
30-09-2017 11:00,0.431698089,-0.566377549,-0.26255159,0.217165352
30-09-2017 12:00,0.341231945,-0.566377549,-0.26255159,0.143872046
30-09-2017 13:00,0.328534942,-0.566377549,-0.26255159,0.184590549
30-09-2017 14:00,0.35472251,-0.566377549,-0.26255159,0.181875982
30-09-2017 15:00,0.324567129,-0.566377549,-0.26255159,0.20087795
30-09-2017 16:00,0.251559364,-0.566377549,-0.26255159,0.214450785
30-09-2017 17:00,0.2444173,-0.566377549,-0.26255159,0.214450785
